,_id,case_enquiry_id,case_status,case_title,city_council_district,closed_dt,closure_reason,confirmed_violation,department,development_id,development_name,fire_district,geocoded_location,land_usage,latitude,location,location_street_name,location_zipcode,longitude,neighborhood,neighborhood_services_district,open_dt,police_district,precinct,property_id,property_type,pwd_district,queue,reason,source,subject,type,ward
225,53be4f4e88045d2e0f4000b1,101000729975,Closed,Heat - Excessive  Insufficient,5.0,2013-01-03T14:24:28,Case Closed : ,,ISD,137,Roslyn,12.0,"{u'latitude': u'42.27842', u'needs_recoding': False, u'longitude': u'-71.12057'}",E,42.27842,1 Cliffmont St  Roslindale  MA  02131,1 Cliffmont St,2131.0,-71.12057,Roslindale,10.0,2013-01-02T11:24:20,E18,1809.0,209006.0,Address,08,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,18
226,53be4f5088045d2e0f4000b2,101000729307,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,62,Columbus Ave Apartments,9.0,"{u'latitude': u'42.31449', u'needs_recoding': False, u'longitude': u'-71.09634'}",A,42.31449,2030 Columbus Ave  Roxbury  MA  02119,2030 Columbus Ave,2119.0,-71.09634,Roxbury,11.0,2012-12-31T16:04:53,E13,1105.0,211645.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
227,53be4f5188045d2e0f4000b3,101000729248,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,62,Columbus Ave Apartments,9.0,"{u'latitude': u'42.31449', u'needs_recoding': False, u'longitude': u'-71.09634'}",A,42.31449,2030 Columbus Ave  Roxbury  MA  02119,2030 Columbus Ave,2119.0,-71.09634,Roxbury,11.0,2012-12-31T14:55:02,E13,1105.0,211645.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
228,53be4f5888045d2e0f4000b4,101000724048,Closed,Unsatisfactory Living Conditions,7.0,2012-12-20T12:02:44,Case Closed ADCLSD: Administratively Closed ,,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2012-12-19T14:09:01,D4,404.0,322471.0,Address,1C,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 4
229,53be4f5888045d2e0f4000b5,101000723631,Closed,Unsatisfactory Living Conditions,3.0,2013-07-02T13:07:40,Case Closed : ,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-12-18T18:18:58,C11,1713.0,225380.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
230,53be4f5888045d2e0f4000b5,101000723631,Closed,Unsatisfactory Living Conditions,3.0,2013-07-02T13:07:40,Case Closed : ,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-12-18T18:18:58,C11,1713.0,225380.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
231,53be4f5888045d2e0f4000b6,101000723621,Closed,Building Inspection Request,3.0,2013-01-08T11:01:54,Case Closed VIOCOR: Violation Corrected ,Y,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-12-18T17:50:06,C11,1713.0,225380.0,Address,07,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 17
232,53be4f5888045d2e0f4000b6,101000723621,Closed,Building Inspection Request,3.0,2013-01-08T11:01:54,Case Closed VIOCOR: Violation Corrected ,Y,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-12-18T17:50:06,C11,1713.0,225380.0,Address,07,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 17
233,53be4f5b88045d2e0f4000b7,101000721326,Closed,Unsatisfactory Living Conditions,5.0,2013-01-11T08:45:26,Case Closed : ,,ISD,120,Hassan,8.0,"{u'latitude': u'42.26457', u'needs_recoding': False, u'longitude': u'-71.10257'}",E,42.26457,705 River St  Mattapan  MA  02126,705 River St,2126.0,-71.10257,Hyde Park,9.0,2012-12-13T13:56:37,E18,1805.0,299905.0,Address,08,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 18
234,53be4f5d88045d2e0f4000b8,101000720118,Open,Unsatisfactory Living Conditions,1.0,,,,ISD,6,Bowdoin Manor,3.0,"{u'latitude': u'42.359777', u'needs_recoding': False, u'longitude': u'-71.063071'}",E,42.359777,41 Bowdoin St  Boston  MA  02114,41 Bowdoin St,2114.0,-71.063071,Beacon Hill,3.0,2012-12-11T14:36:53,A1,306.0,191991.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 3
235,53be4f5e88045d2e0f4000b9,101000719863,Closed,No Utilities Residential - Water,1.0,2012-12-12T10:04:16,Case Closed ADCLSD: Administratively Closed ,,ISD,6,Bowdoin Manor,3.0,"{u'latitude': u'42.359777', u'needs_recoding': False, u'longitude': u'-71.063071'}",E,42.359777,41 Bowdoin St  Boston  MA  02114,41 Bowdoin St,2114.0,-71.063071,Beacon Hill,3.0,2012-12-11T09:50:16,A1,306.0,191991.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,No Utilities Residential - Water,Ward 3
236,53be4f5f88045d2e0f4000ba,101000719301,Open,Unsatisfactory Living Conditions,4.0,,,,ISD,83,526 Park Street,8.0,"{u'latitude': u'42.29505', u'needs_recoding': False, u'longitude': u'-71.07417'}",A,42.29505,526 Park St  Dorchester  MA  02124,526 Park St,2124.0,-71.07417,Dorchester,9.0,2012-12-10T11:34:36,B3,1703.0,289935.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 17
237,53be4f5f88045d2e0f4000bb,101000719180,Closed,Unsatisfactory Living Conditions,1.0,2013-01-04T10:31:36,Case Closed : ,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2012-12-10T10:07:59,A1,301.0,238812.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 3
238,53be4f6188045d2e0f4000bc,101000717592,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-12-06T10:08:13,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
239,53be4f6188045d2e0f4000bc,101000717592,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-12-06T10:08:13,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
240,53be4f6388045d2e0f4000bd,101000716282,Closed,No Utilities Residential - Electricity,1.0,2013-07-02T12:09:21,Case Closed : ,,ISD,6,Bowdoin Manor,3.0,"{u'latitude': u'42.359777', u'needs_recoding': False, u'longitude': u'-71.063071'}",E,42.359777,41 Bowdoin St  Boston  MA  02114,41 Bowdoin St,2114.0,-71.063071,Beacon Hill,3.0,2012-12-04T10:40:55,A1,306.0,191991.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,No Utilities Residential - Electricity,Ward 3
241,53be4f6688045d2e0f4000be,101000714078,Open,Chronic Dampness/Mold,7.0,,,,ISD,89,Victory Housing,7.0,"{u'latitude': u'42.32224', u'needs_recoding': False, u'longitude': u'-71.08184'}",A,42.32224,250 Warren St  Roxbury  MA  02119,250 Warren St,2119.0,-71.08184,Roxbury,13.0,2012-11-29T21:45:57,B2,1201.0,328712.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Chronic Dampness/Mold,Ward 12
242,53be4f6688045d2e0f4000bf,101000713957,Closed,Rodent Activity,9.0,2013-03-05T15:10:36,Case Closed VIOCOR: Violation Corrected ,Y,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.34447', u'needs_recoding': False, u'longitude': u'-71.14355'}",E,42.34447,91-95 Washington St  Brighton  MA  02135,91-95 Washington St,2135.0,-71.14355,Allston / Brighton,15.0,2012-11-29T15:23:59,D14,2110.0,143696.0,Address,04,ISD_Environmental Services (INTERNAL),Environmental Services,Constituent Call,Inspectional Services,Rodent Activity,Ward 21
243,53be4f6688045d2e0f4000bf,101000713957,Closed,Rodent Activity,9.0,2013-03-05T15:10:36,Case Closed VIOCOR: Violation Corrected ,Y,ISD,144,91-95 Washington Street,11.0,"{u'latitude': u'42.34447', u'needs_recoding': False, u'longitude': u'-71.14355'}",E,42.34447,91-95 Washington St  Brighton  MA  02135,91-95 Washington St,2135.0,-71.14355,Allston / Brighton,15.0,2012-11-29T15:23:59,D14,2110.0,143696.0,Address,04,ISD_Environmental Services (INTERNAL),Environmental Services,Constituent Call,Inspectional Services,Rodent Activity,Ward 21
244,53be4f6a88045d2e0f4000c0,101000711678,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-26T10:44:34,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
245,53be4f6a88045d2e0f4000c0,101000711678,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-26T10:44:34,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
246,53be4f6d88045d2e0f4000c1,101000709991,Closed,Breathe Easy,2.0,2013-01-03T15:45:39,Case Closed : ,,ISD,146,West Broadway,6.0,"{u'latitude': u'42.337808', u'needs_recoding': False, u'longitude': u'-71.054838'}", ,42.337808,81 Orton Marotta Way  South Boston  MA  02127,81 Orton Marotta Way,2127.0,-71.054838,South Boston / South Boston Waterfront,5.0,2012-11-21T09:22:35,C6,601.0,343925.0,Address,05,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Breathe Easy,06
247,53be4f6d88045d2e0f4000c2,101000709654,Open,Unsatisfactory Living Conditions,4.0,,,,ISD,195,Lucerne Gardens,8.0,"{u'latitude': u'42.3594', u'needs_recoding': False, u'longitude': u'-71.0587'}", ,42.3594,125 Lucerne St  Dorchester  MA  02124,125 Lucerne St,2124.0,-71.0587,Greater Mattapan,9.0,2012-11-20T13:44:03,B3,1412.0,343750.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,14
248,53be4f6e88045d2e0f4000c3,101000708924,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-19T15:31:59,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
249,53be4f6e88045d2e0f4000c3,101000708924,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-19T15:31:59,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
250,53be4f7188045d2e0f4000c4,101000706996,Closed,Heat - Excessive  Insufficient,7.0,2012-11-16T12:21:52,Case Closed ADCLSD: Administratively Closed ,,ISD,67,Dixwell Street Apartments,9.0,"{u'latitude': u'42.31475', u'needs_recoding': False, u'longitude': u'-71.09759'}",RC,42.31475,7 Dixwell St  Roxbury  MA  02119,7 Dixwell St,2119.0,-71.09759,Jamaica Plain,11.0,2012-11-15T16:05:07,E13,1105.0,224325.0,Address,02,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
251,53be4f7388045d2e0f4000c5,101000706105,Open,Unsatisfactory Living Conditions,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-14T13:37:17,B2,1103.0,327331.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 11
252,53be4f7388045d2e0f4000c5,101000706105,Open,Unsatisfactory Living Conditions,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-14T13:37:17,B2,1103.0,327331.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 11
253,53be4f7388045d2e0f4000c6,101000705749,Closed,Heat - Excessive  Insufficient,7.0,2012-11-15T11:29:13,Case Closed : ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-14T08:27:17,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
254,53be4f7388045d2e0f4000c6,101000705749,Closed,Heat - Excessive  Insufficient,7.0,2012-11-15T11:29:13,Case Closed : ,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-14T08:27:17,B2,1103.0,327333.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
255,53be4f7488045d2e0f4000c7,101000705186,Open,Unsatisfactory Living Conditions,7.0,,,,ISD,65,Crawford Street,9.0,"{u'latitude': u'42.31493', u'needs_recoding': False, u'longitude': u'-71.09147'}",E,42.31493,123 Crawford St  Dorchester  MA  02121,123 Crawford St,2121.0,-71.09147,Roxbury,13.0,2012-11-13T11:21:15,B2,1208.0,220179.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 12
256,53be4f7588045d2e0f4000c8,101000704624,Closed,Building Inspection Request,7.0,2012-11-13T09:40:50,Case Closed VIOISS: Violation Filed ,Y,ISD,74,Huntington House,9.0,"{u'latitude': u'42.341601', u'needs_recoding': False, u'longitude': u'-71.085883'}",I,42.341601,270 Huntington Ave  Boston  MA  02115,270 Huntington Ave,2115.0,-71.085883,Fenway / Kenmore / Audubon Circle / Longwood,13.0,2012-11-12T12:59:11,D4,408.0,76345.0,Address,10A,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 4
257,53be4f7588045d2e0f4000c8,101000704624,Closed,Building Inspection Request,7.0,2012-11-13T09:40:50,Case Closed VIOISS: Violation Filed ,Y,ISD,74,Huntington House,9.0,"{u'latitude': u'42.341601', u'needs_recoding': False, u'longitude': u'-71.085883'}",I,42.341601,270 Huntington Ave  Boston  MA  02115,270 Huntington Ave,2115.0,-71.085883,Fenway / Kenmore / Audubon Circle / Longwood,13.0,2012-11-12T12:59:11,D4,408.0,76345.0,Address,10A,ISD_Building (INTERNAL),Building,Constituent Call,Inspectional Services,Building Inspection Request,Ward 4
258,53be4f7688045d2e0f4000c9,101000505242,Closed,Heat - Excessive  Insufficient,1.0,2012-11-09T15:45:59,Case Closed : ,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2012-11-09T12:51:38,A1,301.0,238838.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 3
259,53be4f7788045d2e0f4000ca,101000505086,Open,Heat - Excessive  Insufficient,3.0,,,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.272929', u'needs_recoding': False, u'longitude': u'-71.067139'}",E,42.272929,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.067139,Dorchester,7.0,2012-11-09T08:59:48,C11,1713.0,157249.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 17
260,53be4f7788045d2e0f4000ca,101000505086,Open,Heat - Excessive  Insufficient,3.0,,,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.272929', u'needs_recoding': False, u'longitude': u'-71.067139'}",E,42.272929,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.067139,Dorchester,7.0,2012-11-09T08:59:48,C11,1713.0,157249.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 17
261,53be4f7788045d2e0f4000cb,101000505035,Closed,Heat - Excessive  Insufficient,1.0,2012-11-09T15:21:17,Case Closed ADCLSD: Administratively Closed ,,ISD,63,Congressman John Joseph Moakley Quarters,3.0,"{u'latitude': u'42.35928', u'needs_recoding': False, u'longitude': u'-71.058352'}",E,42.35928,17 Court St  Boston  MA  02108,17 Court St,2108.0,-71.058352,Downtown / Financial District,3.0,2012-11-08T23:44:13,A1,306.0,163942.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 3
262,53be4f7788045d2e0f4000cc,101000504869,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-08T13:37:51,B2,1103.0,141914.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
263,53be4f7788045d2e0f4000cc,101000504869,Open,Heat - Excessive  Insufficient,7.0,,,,ISD,207,Walnut House (PBV),9.0,"{u'latitude': u'42.31887', u'needs_recoding': False, u'longitude': u'-71.09101'}",A,42.31887,237 Walnut Ave  Roxbury  MA  02119,237 Walnut Ave,2119.0,-71.09101,Roxbury,13.0,2012-11-08T13:37:51,B2,1103.0,141914.0,Address,10B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 11
264,53be4f7888045d2e0f4000cd,101000504672,Open,Heat - Excessive  Insufficient,3.0,,,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-11-08T09:43:54,C11,1713.0,225228.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 17
265,53be4f7888045d2e0f4000cd,101000504672,Open,Heat - Excessive  Insufficient,3.0,,,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-11-08T09:43:54,C11,1713.0,225228.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 17
266,53be4f7888045d2e0f4000ce,101000504613,Open,Pest Infestation - Residential,5.0,,,,ISD,137,Roslyn,12.0,"{u'latitude': u'42.278425', u'needs_recoding': False, u'longitude': u'-71.120582'}",E,42.278425,1 Cliffmont St  Roslindale  MA  02131,1 Cliffmont St,2131.0,-71.120582,Roslindale,10.0,2012-11-08T08:46:17,E18,1809.0,174309.0,Address,08,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Pest Infestation - Residential,18
267,53be4f8a88045d2e0f4000cf,101000497463,Open,Mice Infestation - Residential,1.0,,,,ISD,96,Ausonia,3.0,"{u'latitude': u'42.3632', u'needs_recoding': False, u'longitude': u'-71.05201'}",E,42.3632,185 Fulton St  Boston  MA  02109,185 Fulton St,2109.0,-71.05201,Downtown / Financial District,3.0,2012-10-26T09:45:01,A1,301.0,174298.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Mice Infestation - Residential,Ward 3
268,53be4f8b88045d2e0f4000d0,101000497024,Open,Bed Bugs,3.0,,,,ISD,87,Tuttle House,7.0,"{u'latitude': u'42.31295', u'needs_recoding': False, u'longitude': u'-71.05357'}",A,42.31295,35 Tuttle St  Dorchester  MA  02125,35 Tuttle St,2125.0,-71.05357,Dorchester,7.0,2012-10-25T11:02:40,C11,1310.0,323452.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 13
269,53be4f8d88045d2e0f4000d1,101000495946,Closed,Improper Storage of Trash (Barrels),7.0,2012-10-24T07:12:28,Case Closed VIOISS: Violation Filed ,Y,ISD,115,Frederick Douglass,4.0,"{u'latitude': u'42.34012', u'needs_recoding': False, u'longitude': u'-71.07938'}",E,42.34012,755 Tremont St  Roxbury  MA  02118,755 Tremont St,2118.0,-71.07938,South End,6.0,2012-10-23T10:06:46,D4,404.0,137950.0,Address,1C,ISD_Code Enforcement (INTERNAL),Code Enforcement,Employee Generated,Inspectional Services,Improper Storage of Trash (Barrels),Ward 4
270,53be4f8e88045d2e0f4000d2,101000495666,Open,Bed Bugs,3.0,,,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-10-22T15:44:27,C11,1713.0,225284.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 17
271,53be4f8e88045d2e0f4000d2,101000495666,Open,Bed Bugs,3.0,,,,ISD,189,Lower Mills (PBV),8.0,"{u'latitude': u'42.27294', u'needs_recoding': False, u'longitude': u'-71.06714'}",E,42.27294,2262 Dorchester Ave  Dorchester  MA  02124,2262 Dorchester Ave,2124.0,-71.06714,Dorchester,7.0,2012-10-22T15:44:27,C11,1713.0,225284.0,Address,07,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Bed Bugs,Ward 17
272,53be4f8f88045d2e0f4000d3,101000495250,Closed,Unsatisfactory Living Conditions,4.0,2012-10-22T09:05:50,Case Closed TFA: Tenant Failed Apt\Was Not Home ,,ISD,69,Esmond Street,7.0,"{u'latitude': u'42.29928', u'needs_recoding': False, u'longitude': u'-71.08625'}",A,42.29928,3 Esmond St  Dorchester  MA  02121,3 Esmond St,2121.0,-71.08625,Greater Mattapan,8.0,2012-10-22T09:04:44,B3,1407.0,230852.0,Address,03,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 14
273,53be4f9488045d2e0f4000d4,101000493065,Open,Unsatisfactory Living Conditions,1.0,,,,ISD,63,Congressman John Joseph Moakley Quarters,3.0,"{u'latitude': u'42.35928', u'needs_recoding': False, u'longitude': u'-71.058352'}",E,42.35928,17 Court St  Boston  MA  02108,17 Court St,2108.0,-71.058352,Downtown / Financial District,3.0,2012-10-16T15:35:28,A1,306.0,163942.0,Address,1B,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Unsatisfactory Living Conditions,Ward 3
274,53be4f9a88045d2e0f4000d5,101000490264,Open,Heat - Excessive  Insufficient,6.0,,,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2012-10-10T08:20:50,E13,1007.0,188427.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 10
275,53be4f9a88045d2e0f4000d5,101000490264,Open,Heat - Excessive  Insufficient,6.0,,,,ISD,121,Heath Street,9.0,"{u'latitude': u'42.3249', u'needs_recoding': False, u'longitude': u'-71.10136'}",E,42.3249,30 Bickford St  Jamaica Plain  MA  02130,30 Bickford St,2130.0,-71.10136,Jamaica Plain,11.0,2012-10-10T08:20:50,E13,1007.0,188427.0,Address,10A,ISD_Housing (INTERNAL),Housing,Constituent Call,Inspectional Services,Heat - Excessive  Insufficient,Ward 10
